order_id,customer_id,product_id,order_date,product_name,product_category,quantity,unit_price,total_price
1327,CUST0123,PROD016,2023-12-23,Coffee Maker,Home & Kitchen,5,59.49,297.45
1328,CUST0052,PROD027,2023-01-26,Dumbbells,Sports,1,164.92,164.92
1329,CUST0003,PROD036,2023-06-19,Fiction Novel,Books,2,57.68,115.36
1330,CUST0148,PROD021,2023-03-22,Comic Book,Books,2,43.42,86.84
1331,CUST0274,PROD048,2023-05-27,Laptop,Electronics,2,1047.99,2095.98
1332,CUST0019,PROD026,2023-01-20,Dress,Clothing,2,178.8,357.6
1333,CUST0153,PROD037,2023-09-11,Jacket,Clothing,1,177.81,177.81
1334,CUST0269,PROD032,2023-11-05,Headphones,Electronics,5,569.93,2849.65
1335,CUST0170,PROD011,2023-03-10,Cycling Helmet,Sports,1,79.12,79.12
1336,CUST0152,PROD037,2023-08-23,Coffee Maker,Home & Kitchen,3,33.8,101.4
1337,CUST0219,PROD033,2023-12-12,Jeans,Clothing,4,129.97,519.88
1338,CUST0072,PROD031,2023-06-17,Tablet,Electronics,2,1070.03,2140.06
1339,CUST0229,PROD049,2023-06-15,T-Shirt,Clothing,2,66.94,133.88
1340,CUST0006,PROD017,2023-05-17,Vacuum,Home & Kitchen,5,187.26,936.3
1341,CUST0239,PROD020,2023-12-01,Coffee Maker,Home & Kitchen,1,46.77,46.77
1342,CUST0061,PROD041,2023-03-23,Biography,Books,3,74.62,223.86
1343,CUST0245,PROD010,2023-06-01,Lamp,Home & Kitchen,2,89.63,179.26
1344,CUST0242,PROD049,2023-08-21,Running Shoes,Sports,5,112.72,563.6
1345,CUST0042,PROD034,2023-10-03,Jeans,Clothing,5,142.46,712.3
1346,CUST0058,PROD004,2023-08-17,Running Shoes,Sports,5,33.35,166.75
1347,CUST0085,PROD021,2023-10-08,Dumbbells,Sports,2,149.58,299.16
1348,CUST0251,PROD006,2023-09-24,Fiction Novel,Books,5,57.62,288.1
1349,CUST0213,PROD030,2023-09-19,Fiction Novel,Books,5,41.74,208.7
1350,CUST0012,PROD026,2023-10-16,Smartwatch,Electronics,3,801.09,2403.27
1351,CUST0217,PROD023,2023-05-11,Smartphone,Electronics,1,951.8,951.8
1352,CUST0242,PROD003,2023-12-25,Smartwatch,Electronics,1,1492.36,1492.36
1353,CUST0192,PROD025,2023-05-27,Self-Help Book,Books,4,63.83,255.32
1354,CUST0069,PROD042,2023-08-18,Comic Book,Books,5,15.62,78.1
1355,CUST0271,PROD009,2023-06-28,Smartphone,Electronics,4,1490.7,5962.8
1356,CUST0279,PROD028,2023-04-25,Laptop,Electronics,4,1472.04,5888.16
1357,CUST0080,PROD018,2023-09-30,Self-Help Book,Books,3,27.33,81.99
1358,CUST0009,PROD016,2023-04-07,Laptop,Electronics,4,1252.32,5009.28
1359,CUST0025,PROD016,2023-04-16,Laptop,Electronics,4,972.13,3888.52
1360,CUST0029,PROD009,2023-01-23,Comic Book,Books,2,26.4,52.8
1361,CUST0164,PROD037,2023-09-15,Coffee Maker,Home & Kitchen,5,250.26,1251.3
1362,CUST0267,PROD015,2023-11-03,Coffee Maker,Home & Kitchen,2,111.48,222.96
1363,CUST0090,PROD041,2023-07-31,Vacuum,Home & Kitchen,5,46.46,232.3
1364,CUST0196,PROD034,2023-12-14,Biography,Books,3,44.69,134.07
1365,CUST0095,PROD049,2023-06-13,Comic Book,Books,4,20.45,81.8
1366,CUST0074,PROD030,2023-10-03,Self-Help Book,Books,3,69.45,208.35
1367,CUST0272,PROD009,2023-01-30,Cycling Helmet,Sports,5,242.43,1212.15
1368,CUST0231,PROD024,2023-07-18,Jacket,Clothing,1,56.6,56.6
1369,CUST0021,PROD005,2023-02-17,Dumbbells,Sports,4,27.11,108.44
1370,CUST0171,PROD020,2023-04-07,Water Bottle,Sports,2,66.0,132.0
1371,CUST0246,PROD016,2023-01-08,Jeans,Clothing,1,193.17,193.17
1372,CUST0283,PROD021,2023-12-23,Dumbbells,Sports,2,108.21,216.42
1373,CUST0158,PROD017,2023-05-25,Comic Book,Books,3,47.36,142.08
1374,CUST0164,PROD014,2023-07-04,Cycling Helmet,Sports,4,124.51,498.04
1375,CUST0075,PROD002,2023-07-09,Cookware Set,Home & Kitchen,2,42.34,84.68
1376,CUST0152,PROD010,2023-05-14,Water Bottle,Sports,4,151.1,604.4
1377,CUST0256,PROD036,2023-04-11,Coffee Maker,Home & Kitchen,2,132.56,265.12
1378,CUST0252,PROD030,2023-12-02,Vacuum,Home & Kitchen,4,236.11,944.44
1379,CUST0251,PROD012,2023-03-28,Coffee Maker,Home & Kitchen,5,67.79,338.95
1380,CUST0025,PROD049,2023-10-05,Smartwatch,Electronics,1,243.97,243.97
1381,CUST0035,PROD046,2023-01-04,Self-Help Book,Books,2,68.98,137.96
1382,CUST0031,PROD040,2023-03-19,Smartphone,Electronics,3,857.45,2572.35
1383,CUST0004,PROD035,2023-11-23,Cycling Helmet,Sports,1,169.93,169.93
1384,CUST0275,PROD019,2023-10-10,Fiction Novel,Books,3,11.17,33.51
1385,CUST0055,PROD007,2023-01-09,Cycling Helmet,Sports,2,204.45,408.9
1386,CUST0130,PROD023,2023-09-26,Jeans,Clothing,5,54.55,272.75
1387,CUST0236,PROD037,2023-05-17,Fiction Novel,Books,4,36.11,144.44
1388,CUST0017,PROD006,2023-05-05,Jacket,Clothing,1,143.13,143.13
1389,CUST0005,PROD045,2023-07-27,Comic Book,Books,1,48.69,48.69
1390,CUST0290,PROD007,2023-03-29,Tablet,Electronics,3,1298.93,3896.79
1391,CUST0244,PROD018,2023-09-28,Smartphone,Electronics,5,474.84,2374.2
1392,CUST0017,PROD012,2023-01-24,Headphones,Electronics,5,1369.11,6845.55
1393,CUST0040,PROD020,2023-06-11,Smartphone,Electronics,4,963.15,3852.6
1394,CUST0277,PROD022,2023-03-25,Dumbbells,Sports,4,148.17,592.68
1395,CUST0028,PROD007,2023-07-16,T-Shirt,Clothing,3,110.14,330.42
1396,CUST0204,PROD050,2023-08-12,T-Shirt,Clothing,5,81.31,406.55
1397,CUST0252,PROD015,2023-06-17,Headphones,Electronics,4,1218.61,4874.44
1398,CUST0195,PROD006,2023-07-02,Cycling Helmet,Sports,5,116.48,582.4
1399,CUST0138,PROD010,2023-11-13,Coffee Maker,Home & Kitchen,1,222.54,222.54
1400,CUST0047,PROD001,2023-07-14,Dress,Clothing,1,77.0,77.0
1401,CUST0068,PROD006,2023-06-07,Textbook,Books,1,63.29,63.29
1402,CUST0209,PROD007,2023-04-06,Comic Book,Books,5,48.99,244.95
1403,CUST0167,PROD025,2023-01-14,Headphones,Electronics,5,920.49,4602.45
1404,CUST0287,PROD016,2023-01-07,Cookware Set,Home & Kitchen,1,134.71,134.71
1405,CUST0072,PROD018,2023-10-20,Dumbbells,Sports,2,176.05,352.1
1406,CUST0223,PROD018,2023-06-04,Cookware Set,Home & Kitchen,2,69.4,138.8
1407,CUST0129,PROD016,2023-08-04,Cookware Set,Home & Kitchen,3,241.32,723.96
1408,CUST0055,PROD009,2023-11-17,Biography,Books,4,53.17,212.68
1409,CUST0195,PROD022,2023-06-05,Tablet,Electronics,5,631.88,3159.4
1410,CUST0070,PROD020,2023-08-14,Cookware Set,Home & Kitchen,5,250.18,1250.9
1411,CUST0204,PROD021,2023-06-14,Dumbbells,Sports,2,127.57,255.14
1412,CUST0193,PROD018,2023-05-30,Biography,Books,3,64.74,194.22
1413,CUST0280,PROD012,2023-07-21,Blender,Home & Kitchen,2,281.66,563.32
1414,CUST0108,PROD029,2023-12-16,Yoga Mat,Sports,4,238.96,955.84
1415,CUST0156,PROD016,2023-05-30,Tablet,Electronics,2,1074.87,2149.74
1416,CUST0230,PROD039,2023-05-10,Dress,Clothing,1,162.03,162.03
1417,CUST0279,PROD003,2023-09-03,Cycling Helmet,Sports,4,140.58,562.32
1418,CUST0056,PROD050,2023-07-04,Water Bottle,Sports,1,164.97,164.97
1419,CUST0289,PROD042,2023-05-08,Coffee Maker,Home & Kitchen,1,204.69,204.69
1420,CUST0055,PROD001,2023-12-13,Textbook,Books,4,77.6,310.4
1421,CUST0286,PROD038,2023-02-20,Coffee Maker,Home & Kitchen,5,167.88,839.4
1422,CUST0238,PROD050,2023-12-19,Dumbbells,Sports,4,119.76,479.04
1423,CUST0248,PROD007,2023-12-14,Water Bottle,Sports,1,50.43,50.43
1424,CUST0179,PROD020,2023-06-01,Fiction Novel,Books,2,18.12,36.24
1425,CUST0244,PROD007,2023-06-25,Self-Help Book,Books,3,46.48,139.44
1426,CUST0059,PROD002,2023-08-13,Textbook,Books,1,14.7,14.7
1427,CUST0265,PROD012,2023-06-25,Smartphone,Electronics,2,1408.9,2817.8
1428,CUST0119,PROD026,2023-10-10,Jacket,Clothing,4,120.77,483.08
1429,CUST0203,PROD002,2023-11-19,Jeans,Clothing,4,135.29,541.16
1430,CUST0003,PROD046,2023-11-11,Dress,Clothing,4,126.6,506.4
1431,CUST0296,PROD007,2023-04-20,Jacket,Clothing,1,155.42,155.42
1432,CUST0059,PROD017,2023-10-02,Jacket,Clothing,4,78.68,314.72
1433,CUST0199,PROD040,2023-12-10,Biography,Books,3,77.61,232.83
1434,CUST0089,PROD044,2023-07-20,Yoga Mat,Sports,4,96.76,387.04
1435,CUST0161,PROD008,2023-12-28,Lamp,Home & Kitchen,2,189.35,378.7
1436,CUST0262,PROD025,2023-05-03,Blender,Home & Kitchen,2,79.42,158.84
1437,CUST0096,PROD032,2023-08-03,Dumbbells,Sports,4,150.08,600.32
1438,CUST0148,PROD009,2023-11-22,Dumbbells,Sports,4,145.4,581.6
1439,CUST0005,PROD032,2023-04-06,Cookware Set,Home & Kitchen,3,197.24,591.72
1440,CUST0254,PROD027,2023-03-11,Dress,Clothing,5,193.49,967.45
1441,CUST0251,PROD011,2023-12-17,Comic Book,Books,4,59.71,238.84
1442,CUST0150,PROD003,2023-02-12,Yoga Mat,Sports,2,202.03,404.06
1443,CUST0290,PROD048,2023-05-21,Sneakers,Clothing,4,71.96,287.84
1444,CUST0138,PROD050,2023-09-11,Water Bottle,Sports,1,41.6,41.6
1445,CUST0226,PROD035,2023-10-06,Lamp,Home & Kitchen,1,252.1,252.1
1446,CUST0153,PROD003,2023-04-22,Fiction Novel,Books,2,61.52,123.04
1447,CUST0225,PROD008,2023-08-19,Vacuum,Home & Kitchen,1,262.79,262.79
1448,CUST0220,PROD011,2023-05-02,Sneakers,Clothing,5,144.04,720.2
1449,CUST0292,PROD023,2023-11-12,Jeans,Clothing,1,166.44,166.44
1450,CUST0150,PROD019,2023-09-30,Lamp,Home & Kitchen,3,175.47,526.41
1451,CUST0070,PROD049,2023-10-21,Lamp,Home & Kitchen,1,296.08,296.08
1452,CUST0068,PROD016,2023-07-30,Headphones,Electronics,2,1327.16,2654.32
1453,CUST0251,PROD010,2023-03-16,Coffee Maker,Home & Kitchen,4,235.6,942.4
1454,CUST0048,PROD026,2023-10-23,Cookware Set,Home & Kitchen,1,131.3,131.3
1455,CUST0168,PROD038,2023-09-21,Vacuum,Home & Kitchen,4,152.77,611.08
1456,CUST0033,PROD035,2023-01-02,Tablet,Electronics,3,1025.29,3075.87
1457,CUST0138,PROD021,2023-07-23,Dress,Clothing,4,168.47,673.88
1458,CUST0249,PROD022,2023-05-26,Lamp,Home & Kitchen,5,186.04,930.2
1459,CUST0009,PROD008,2023-12-16,Laptop,Electronics,4,329.45,1317.8
1460,CUST0104,PROD045,2023-03-22,Comic Book,Books,4,10.05,40.2
1461,CUST0048,PROD042,2023-03-09,Coffee Maker,Home & Kitchen,3,266.09,798.27
1462,CUST0027,PROD026,2023-07-04,Blender,Home & Kitchen,2,130.4,260.8
1463,CUST0049,PROD001,2023-11-17,Coffee Maker,Home & Kitchen,1,145.89,145.89
1464,CUST0266,PROD044,2023-04-20,Fiction Novel,Books,2,19.29,38.58
1465,CUST0217,PROD045,2023-08-16,Laptop,Electronics,1,1104.28,1104.28
1466,CUST0053,PROD007,2023-03-09,Fiction Novel,Books,1,26.03,26.03
1467,CUST0074,PROD005,2023-06-10,Vacuum,Home & Kitchen,2,67.02,134.04
1468,CUST0226,PROD023,2023-09-29,Yoga Mat,Sports,2,158.43,316.86
1469,CUST0112,PROD006,2023-04-20,Dress,Clothing,4,130.89,523.56
1470,CUST0180,PROD028,2023-02-21,T-Shirt,Clothing,4,126.12,504.48
1471,CUST0128,PROD036,2023-06-11,Jeans,Clothing,1,69.85,69.85
1472,CUST0155,PROD014,2023-11-04,Water Bottle,Sports,1,81.96,81.96
1473,CUST0152,PROD042,2023-09-23,Water Bottle,Sports,4,59.33,237.32
1474,CUST0256,PROD041,2023-01-28,Dress,Clothing,2,89.46,178.92
1475,CUST0185,PROD021,2023-11-01,Smartwatch,Electronics,1,1355.34,1355.34
1476,CUST0089,PROD049,2023-03-09,Biography,Books,5,39.46,197.3
1477,CUST0135,PROD014,2023-08-30,Laptop,Electronics,1,963.57,963.57
1478,CUST0213,PROD028,2023-01-21,Tablet,Electronics,5,858.59,4292.95
1479,CUST0079,PROD018,2023-12-26,Fiction Novel,Books,5,54.84,274.2
1480,CUST0080,PROD035,2023-02-12,Blender,Home & Kitchen,2,168.05,336.1
1481,CUST0159,PROD045,2023-06-17,Biography,Books,1,54.4,54.4
1482,CUST0060,PROD030,2023-08-12,T-Shirt,Clothing,4,64.01,256.04
1483,CUST0062,PROD001,2023-11-10,Yoga Mat,Sports,2,87.68,175.36
1484,CUST0268,PROD034,2023-12-29,T-Shirt,Clothing,3,49.49,148.47
1485,CUST0061,PROD050,2023-05-13,Jacket,Clothing,3,42.85,128.55
1486,CUST0135,PROD046,2023-01-16,Cookware Set,Home & Kitchen,1,103.43,103.43
1487,CUST0029,PROD032,2023-10-23,Tablet,Electronics,3,791.76,2375.28
1488,CUST0294,PROD044,2023-10-18,Jacket,Clothing,1,48.32,48.32
1489,CUST0126,PROD003,2023-03-01,Sneakers,Clothing,1,20.46,20.46
1490,CUST0019,PROD036,2023-08-30,Cookware Set,Home & Kitchen,2,278.46,556.92
1491,CUST0164,PROD018,2023-12-02,Self-Help Book,Books,4,32.53,130.12
1492,CUST0092,PROD015,2023-02-09,Running Shoes,Sports,1,43.06,43.06
1493,CUST0145,PROD050,2023-09-22,Tablet,Electronics,4,289.6,1158.4
1494,CUST0189,PROD013,2023-06-09,Blender,Home & Kitchen,1,179.33,179.33
1495,CUST0238,PROD024,2023-05-30,Running Shoes,Sports,2,188.8,377.6
1496,CUST0126,PROD010,2023-10-30,Self-Help Book,Books,5,61.27,306.35
1497,CUST0005,PROD022,2023-01-04,Fiction Novel,Books,3,26.31,78.93
1498,CUST0122,PROD027,2023-01-01,Textbook,Books,5,17.28,86.4
1499,CUST0023,PROD015,2023-09-09,Smartphone,Electronics,1,1125.15,1125.15
1500,CUST0298,PROD007,2023-09-24,Textbook,Books,1,42.09,42.09
1501,CUST0032,PROD028,2023-09-16,Dress,Clothing,5,33.47,167.35
1502,CUST0202,PROD045,2023-12-06,Jeans,Clothing,3,72.5,217.5
1503,CUST0104,PROD009,2023-06-17,Cookware Set,Home & Kitchen,1,103.43,103.43
1504,CUST0239,PROD021,2023-10-27,Smartphone,Electronics,4,337.36,1349.44
1505,CUST0232,PROD020,2023-07-28,Smartwatch,Electronics,2,665.77,1331.54
1506,CUST0021,PROD014,2023-08-26,Blender,Home & Kitchen,3,54.41,163.23
1507,CUST0203,PROD033,2023-06-17,T-Shirt,Clothing,3,148.01,444.03
1508,CUST0016,PROD026,2023-01-26,Vacuum,Home & Kitchen,2,251.42,502.84
1509,CUST0053,PROD009,2023-08-20,Water Bottle,Sports,4,73.72,294.88
1510,CUST0067,PROD013,2023-03-04,Laptop,Electronics,2,1279.48,2558.96
1511,CUST0039,PROD002,2023-07-25,Blender,Home & Kitchen,3,187.23,561.69
1512,CUST0170,PROD008,2023-02-03,Dress,Clothing,1,165.67,165.67
1513,CUST0222,PROD047,2023-01-22,Fiction Novel,Books,5,21.76,108.8
1514,CUST0089,PROD023,2023-07-22,Fiction Novel,Books,4,36.79,147.16
1515,CUST0018,PROD040,2023-04-20,Jacket,Clothing,2,70.37,140.74
1516,CUST0211,PROD036,2023-11-14,Dumbbells,Sports,4,167.11,668.44
1517,CUST0215,PROD013,2023-09-03,Laptop,Electronics,2,563.71,1127.42
1518,CUST0010,PROD025,2023-11-26,Dumbbells,Sports,5,163.23,816.15
1519,CUST0290,PROD033,2023-07-03,Biography,Books,3,64.7,194.1
1520,CUST0113,PROD002,2023-06-14,Textbook,Books,3,22.59,67.77
1521,CUST0120,PROD011,2023-05-24,Tablet,Electronics,5,888.26,4441.3
1522,CUST0113,PROD037,2023-02-21,Jeans,Clothing,1,67.97,67.97
1523,CUST0163,PROD048,2023-07-18,Coffee Maker,Home & Kitchen,5,77.55,387.75
1524,CUST0291,PROD037,2023-12-24,Lamp,Home & Kitchen,3,37.62,112.86
1525,CUST0278,PROD020,2023-03-14,Dumbbells,Sports,4,211.62,846.48
1526,CUST0113,PROD002,2023-03-31,Fiction Novel,Books,2,16.32,32.64
1527,CUST0104,PROD009,2023-09-27,Fiction Novel,Books,5,33.22,166.1
1528,CUST0073,PROD050,2023-06-24,Jacket,Clothing,2,30.72,61.44
1529,CUST0203,PROD038,2023-02-26,Running Shoes,Sports,3,240.73,722.19
1530,CUST0224,PROD041,2023-02-21,Vacuum,Home & Kitchen,2,117.1,234.2
1531,CUST0183,PROD015,2023-09-07,Coffee Maker,Home & Kitchen,5,220.94,1104.7
1532,CUST0066,PROD012,2023-12-07,Dumbbells,Sports,3,103.92,311.76
1533,CUST0017,PROD012,2023-01-01,Cycling Helmet,Sports,5,214.93,1074.65
1534,CUST0054,PROD032,2023-11-05,Lamp,Home & Kitchen,5,89.64,448.2
1535,CUST0086,PROD041,2023-03-14,Blender,Home & Kitchen,3,94.26,282.78
1536,CUST0128,PROD045,2023-02-15,Cookware Set,Home & Kitchen,2,33.08,66.16
1537,CUST0025,PROD025,2023-02-04,Vacuum,Home & Kitchen,1,242.5,242.5
1538,CUST0194,PROD023,2023-08-13,Self-Help Book,Books,4,71.92,287.68
1539,CUST0116,PROD011,2023-10-07,Fiction Novel,Books,5,68.02,340.1
1540,CUST0134,PROD007,2023-08-20,Laptop,Electronics,3,583.38,1750.14
1541,CUST0039,PROD036,2023-02-07,Coffee Maker,Home & Kitchen,2,269.74,539.48
1542,CUST0016,PROD028,2023-02-17,Lamp,Home & Kitchen,4,296.02,1184.08
1543,CUST0028,PROD007,2023-12-01,Sneakers,Clothing,2,180.16,360.32
1544,CUST0277,PROD017,2023-06-19,Jeans,Clothing,5,93.67,468.35
1545,CUST0202,PROD037,2023-12-05,Vacuum,Home & Kitchen,1,94.14,94.14
1546,CUST0219,PROD006,2023-10-09,Self-Help Book,Books,1,13.82,13.82
1547,CUST0106,PROD011,2023-05-31,Cycling Helmet,Sports,1,61.92,61.92
1548,CUST0158,PROD026,2023-11-23,Blender,Home & Kitchen,1,157.86,157.86
1549,CUST0199,PROD012,2023-08-30,Textbook,Books,5,16.38,81.9
1550,CUST0135,PROD029,2023-07-09,Textbook,Books,1,23.06,23.06
1551,CUST0032,PROD010,2023-08-27,Coffee Maker,Home & Kitchen,5,256.01,1280.05
1552,CUST0212,PROD049,2023-12-23,Laptop,Electronics,5,1068.58,5342.9
1553,CUST0268,PROD027,2023-10-29,Sneakers,Clothing,4,30.98,123.92
1554,CUST0154,PROD006,2023-10-02,Biography,Books,4,71.72,286.88
1555,CUST0293,PROD044,2023-07-22,Smartwatch,Electronics,5,942.59,4712.95
1556,CUST0089,PROD011,2023-11-14,T-Shirt,Clothing,4,190.87,763.48
1557,CUST0223,PROD013,2023-04-19,Jeans,Clothing,1,27.68,27.68
1558,CUST0045,PROD025,2023-11-18,Sneakers,Clothing,1,66.42,66.42
1559,CUST0267,PROD030,2023-10-12,Biography,Books,3,32.83,98.49
1560,CUST0058,PROD027,2023-01-07,Water Bottle,Sports,4,137.8,551.2
1561,CUST0055,PROD037,2023-03-18,Sneakers,Clothing,1,125.83,125.83
1562,CUST0136,PROD025,2023-02-21,Lamp,Home & Kitchen,4,267.64,1070.56
1563,CUST0089,PROD018,2023-12-02,Biography,Books,1,52.63,52.63
1564,CUST0020,PROD026,2023-07-26,Sneakers,Clothing,4,129.56,518.24
1565,CUST0191,PROD002,2023-06-19,T-Shirt,Clothing,3,154.23,462.69
1566,CUST0051,PROD015,2023-06-22,Vacuum,Home & Kitchen,4,105.69,422.76
1567,CUST0138,PROD047,2023-03-10,Cookware Set,Home & Kitchen,3,238.99,716.97
1568,CUST0209,PROD048,2023-08-02,Yoga Mat,Sports,2,59.16,118.32
1569,CUST0082,PROD005,2023-09-06,Running Shoes,Sports,5,207.94,1039.7
1570,CUST0292,PROD002,2023-06-09,Cycling Helmet,Sports,5,46.88,234.4
1571,CUST0017,PROD030,2023-03-30,Jeans,Clothing,2,170.66,341.32
1572,CUST0259,PROD026,2023-01-26,Coffee Maker,Home & Kitchen,4,103.97,415.88
1573,CUST0229,PROD012,2023-11-22,Laptop,Electronics,4,514.52,2058.08
1574,CUST0133,PROD048,2023-08-31,Water Bottle,Sports,2,97.19,194.38
1575,CUST0084,PROD037,2023-12-19,Headphones,Electronics,1,235.69,235.69
1576,CUST0210,PROD033,2023-04-20,Jeans,Clothing,3,141.99,425.97
1577,CUST0005,PROD015,2023-01-11,Tablet,Electronics,2,1384.97,2769.94
1578,CUST0217,PROD025,2023-05-10,Running Shoes,Sports,3,182.49,547.47
1579,CUST0267,PROD040,2023-06-28,Textbook,Books,3,25.27,75.81
1580,CUST0288,PROD042,2023-07-23,Yoga Mat,Sports,3,16.73,50.19
1581,CUST0247,PROD005,2023-11-01,Running Shoes,Sports,1,85.14,85.14
1582,CUST0153,PROD013,2023-06-22,Vacuum,Home & Kitchen,3,262.6,787.8
1583,CUST0207,PROD043,2023-03-18,Dumbbells,Sports,5,226.43,1132.15
1584,CUST0133,PROD027,2023-06-13,T-Shirt,Clothing,3,137.97,413.91
1585,CUST0098,PROD022,2023-07-27,Fiction Novel,Books,5,50.81,254.05
1586,CUST0260,PROD020,2023-04-24,Cycling Helmet,Sports,3,228.03,684.09
1587,CUST0066,PROD048,2023-03-29,Dumbbells,Sports,4,84.04,336.16
1588,CUST0046,PROD015,2023-05-13,Dumbbells,Sports,3,237.53,712.59
1589,CUST0191,PROD017,2023-07-01,Jacket,Clothing,3,95.69,287.07
1590,CUST0028,PROD041,2023-10-27,Cookware Set,Home & Kitchen,4,259.83,1039.32
1591,CUST0257,PROD008,2023-10-26,Water Bottle,Sports,2,31.74,63.48
1592,CUST0078,PROD009,2023-12-15,Biography,Books,1,30.88,30.88
1593,CUST0074,PROD021,2023-04-13,Cookware Set,Home & Kitchen,4,296.54,1186.16
1594,CUST0161,PROD041,2023-04-03,Tablet,Electronics,2,632.42,1264.84
1595,CUST0296,PROD049,2023-01-30,Tablet,Electronics,2,555.59,1111.18
1596,CUST0220,PROD026,2023-03-23,Fiction Novel,Books,4,19.06,76.24
1597,CUST0103,PROD047,2023-08-08,Comic Book,Books,5,10.33,51.65
1598,CUST0098,PROD002,2023-07-11,Headphones,Electronics,5,1183.9,5919.5
1599,CUST0160,PROD009,2023-12-13,Smartphone,Electronics,3,494.15,1482.45
1600,CUST0034,PROD003,2023-02-22,Biography,Books,2,51.21,102.42
1601,CUST0269,PROD022,2023-06-02,Cookware Set,Home & Kitchen,5,226.51,1132.55
1602,CUST0184,PROD049,2023-08-11,Jacket,Clothing,4,199.31,797.24
1603,CUST0068,PROD014,2023-04-07,Dress,Clothing,2,23.44,46.88
1604,CUST0020,PROD025,2023-01-12,Water Bottle,Sports,3,54.71,164.13
1605,CUST0025,PROD043,2023-11-24,Lamp,Home & Kitchen,5,198.25,991.25
1606,CUST0228,PROD025,2023-02-25,Laptop,Electronics,4,1096.67,4386.68
1607,CUST0106,PROD045,2023-03-05,Running Shoes,Sports,2,126.48,252.96
1608,CUST0267,PROD018,2023-12-18,Headphones,Electronics,1,747.13,747.13
1609,CUST0262,PROD047,2023-11-15,Dumbbells,Sports,1,113.42,113.42
1610,CUST0255,PROD013,2023-11-13,Headphones,Electronics,1,348.22,348.22
1611,CUST0184,PROD046,2023-11-08,Jacket,Clothing,2,169.67,339.34
1612,CUST0107,PROD045,2023-07-29,Coffee Maker,Home & Kitchen,4,40.64,162.56
1613,CUST0057,PROD037,2023-09-04,Coffee Maker,Home & Kitchen,1,30.74,30.74
1614,CUST0039,PROD047,2023-12-09,Self-Help Book,Books,5,76.46,382.3
1615,CUST0136,PROD030,2023-02-21,Coffee Maker,Home & Kitchen,3,153.32,459.96
1616,CUST0185,PROD044,2023-01-26,Smartphone,Electronics,3,1336.38,4009.14
1617,CUST0005,PROD009,2023-06-10,Fiction Novel,Books,1,16.65,16.65
1618,CUST0138,PROD047,2023-12-06,Jacket,Clothing,4,84.35,337.4
1619,CUST0205,PROD030,2023-02-17,Vacuum,Home & Kitchen,4,79.37,317.48
1620,CUST0058,PROD009,2023-05-20,Comic Book,Books,2,65.99,131.98
1621,CUST0248,PROD037,2023-12-23,Smartphone,Electronics,5,334.83,1674.15
1622,CUST0015,PROD044,2023-12-14,Self-Help Book,Books,3,52.79,158.37
1623,CUST0226,PROD003,2023-03-08,Comic Book,Books,4,17.91,71.64
1624,CUST0296,PROD047,2023-02-02,Vacuum,Home & Kitchen,5,33.34,166.7
1625,CUST0049,PROD028,2023-10-17,Jacket,Clothing,5,113.44,567.2
1626,CUST0077,PROD036,2023-12-05,Dress,Clothing,4,82.23,328.92
1627,CUST0259,PROD031,2023-11-10,Laptop,Electronics,2,1036.42,2072.84
1628,CUST0124,PROD022,2023-09-11,T-Shirt,Clothing,3,155.26,465.78
1629,CUST0207,PROD016,2023-05-23,Smartwatch,Electronics,4,489.52,1958.08
1630,CUST0046,PROD032,2023-02-10,Comic Book,Books,4,66.09,264.36
1631,CUST0053,PROD026,2023-08-17,Blender,Home & Kitchen,1,294.78,294.78
1632,CUST0156,PROD033,2023-07-31,Smartwatch,Electronics,1,913.83,913.83
1633,CUST0028,PROD015,2023-10-15,Dress,Clothing,3,191.06,573.18
1634,CUST0243,PROD046,2023-08-21,Lamp,Home & Kitchen,5,237.2,1186.0
1635,CUST0002,PROD022,2023-12-03,Cookware Set,Home & Kitchen,2,60.79,121.58
1636,CUST0024,PROD011,2023-07-01,Lamp,Home & Kitchen,1,170.94,170.94
1637,CUST0101,PROD013,2023-09-10,Dress,Clothing,5,39.25,196.25
1638,CUST0174,PROD007,2023-03-03,Self-Help Book,Books,2,41.99,83.98
1639,CUST0235,PROD043,2023-08-01,Smartwatch,Electronics,4,360.18,1440.72
1640,CUST0272,PROD048,2023-10-29,Dumbbells,Sports,1,241.51,241.51
1641,CUST0261,PROD050,2023-01-25,Cycling Helmet,Sports,4,212.12,848.48
1642,CUST0054,PROD025,2023-04-01,Dumbbells,Sports,2,186.67,373.34
1643,CUST0197,PROD027,2023-12-03,Water Bottle,Sports,5,222.43,1112.15
1644,CUST0151,PROD029,2023-11-08,Jacket,Clothing,3,91.62,274.86
1645,CUST0154,PROD045,2023-03-10,Dress,Clothing,5,128.45,642.25
1646,CUST0108,PROD040,2023-10-08,Lamp,Home & Kitchen,2,200.8,401.6
1647,CUST0258,PROD035,2023-05-29,Coffee Maker,Home & Kitchen,2,294.96,589.92
1648,CUST0246,PROD038,2023-12-22,Blender,Home & Kitchen,5,235.41,1177.05
1649,CUST0007,PROD034,2023-10-20,Biography,Books,4,30.01,120.04
1650,CUST0103,PROD018,2023-02-24,Tablet,Electronics,1,388.92,388.92
1651,CUST0152,PROD014,2023-03-24,Vacuum,Home & Kitchen,1,69.54,69.54
